week_id,portfolio_return_pct,ending_capital,cumulative_return_pct
W1,5.213576745955555,105213.57674595555,5.21357674595555
W2,0.34026097719480486,105571.57749033293,5.571577490332924
W3,16.5691700641865,123063.91170415063,23.06391170415063
