stock_code,stock_name,date,code,open,high,low,close,volume,amount,pctChg
302132,中航成飞,2025-08-12,sz.302132,85.0,86.77,84.14,85.62,16027320,1366655738.71,0.5756
302132,中航成飞,2025-08-13,sz.302132,85.05,86.22,84.96,85.7,13405842,1147398930.09,0.0934
302132,中航成飞,2025-08-14,sz.302132,85.58,85.58,84.0,84.33,12153694,1026917893.69,-1.5986
302132,中航成飞,2025-08-15,sz.302132,84.45,84.84,84.01,84.78,11092571,936153801.46,0.5336
302132,中航成飞,2025-08-18,sz.302132,84.77,86.0,84.63,85.87,18524459,1581537156.56,1.2857
302132,中航成飞,2025-08-19,sz.302132,85.69,87.5,84.27,86.45,19467077,1670256133.22,0.6754
302132,中航成飞,2025-08-20,sz.302132,86.27,91.66,85.81,87.78,33179150,2951502375.38,1.5385
302132,中航成飞,2025-08-21,sz.302132,86.8,90.58,86.06,90.11,29872651,2664107707.16,2.6544
302132,中航成飞,2025-08-22,sz.302132,90.3,101.0,87.86,99.36,48083667,4490112278.49,10.2652
302132,中航成飞,2025-08-25,sz.302132,99.5,108.93,98.61,101.3,45804679,4727396508.57,1.9525
302132,中航成飞,2025-08-26,sz.302132,99.79,101.83,97.88,98.42,29150191,2901262845.45,-2.843
302132,中航成飞,2025-08-27,sz.302132,97.55,102.17,97.03,99.42,30525515,3026370221.31,1.0161
302132,中航成飞,2025-08-28,sz.302132,96.98,96.98,90.98,94.64,38872294,3638368175.67,-4.8079
302132,中航成飞,2025-08-29,sz.302132,94.99,102.62,93.68,101.95,36531769,3570060249.02,7.724
302132,中航成飞,2025-09-01,sz.302132,102.2,108.88,97.85,105.59,37904015,3922923637.84,3.5704
302132,中航成飞,2025-09-02,sz.302132,104.0,109.8,101.45,106.22,35974531,3814169968.22,0.5966
302132,中航成飞,2025-09-03,sz.302132,107.0,107.88,90.0,90.99,44547645,4287662958.06,-14.3382
302132,中航成飞,2025-09-04,sz.302132,89.01,90.12,81.0,83.0,39165467,3339096076.64,-8.7812
302132,中航成飞,2025-09-05,sz.302132,82.29,84.28,81.55,82.73,23481700,1948437563.89,-0.3253
302132,中航成飞,2025-09-08,sz.302132,82.2,82.95,80.0,81.25,19756509,1605994677.84,-1.789
302132,中航成飞,2025-09-09,sz.302132,81.3,82.16,79.5,79.5,16498131,1334093694.42,-2.1538
302132,中航成飞,2025-09-10,sz.302132,80.0,81.59,79.88,80.59,13905023,1120936129.9,1.3711
302132,中航成飞,2025-09-11,sz.302132,80.64,83.5,79.77,82.81,17025603,1394712996.4,2.7547
302132,中航成飞,2025-09-12,sz.302132,82.56,84.4,82.4,82.94,16853198,1403181044.16,0.157
302132,中航成飞,2025-09-15,sz.302132,82.98,82.99,81.4,81.61,12049862,986607411.97,-1.6036
302132,中航成飞,2025-09-16,sz.302132,81.56,82.45,80.28,81.78,11062822,899175488.42,0.2083
302132,中航成飞,2025-09-17,sz.302132,82.25,82.25,81.07,81.69,9820891,802143661.21,-0.1101
302132,中航成飞,2025-09-18,sz.302132,81.69,83.87,81.38,82.11,18647388,1541119098.92,0.5141
302132,中航成飞,2025-09-19,sz.302132,82.6,89.0,82.31,85.67,30038516,2602551022.44,4.3356
302132,中航成飞,2025-09-22,sz.302132,84.69,85.5,83.37,85.18,16946484,1430241843.61,-0.572
302132,中航成飞,2025-09-23,sz.302132,85.3,85.77,81.7,83.26,15823795,1314658362.2,-2.2541
302132,中航成飞,2025-09-24,sz.302132,82.6,85.55,82.04,84.97,15075279,1269051198.53,2.0538
302132,中航成飞,2025-09-25,sz.302132,84.3,86.6,83.6,85.74,15353928,1307590367.67,0.9062
302132,中航成飞,2025-09-26,sz.302132,85.97,90.74,85.47,88.07,27213022,2408206444.11,2.7175
302132,中航成飞,2025-09-29,sz.302132,87.2,87.9,85.66,86.69,15151407,1309202243.71,-1.5669
302132,中航成飞,2025-09-30,sz.302132,86.76,91.6,85.97,90.15,29190314,2611839868.68,3.9912
302132,中航成飞,2025-10-09,sz.302132,89.0,91.0,86.78,90.24,22683511,2013373409.7,0.0998
302132,中航成飞,2025-10-10,sz.302132,89.02,94.59,89.02,91.32,26823695,2474027472.03,1.1968
302132,中航成飞,2025-10-13,sz.302132,88.9,92.88,88.33,90.6,19855513,1812125777.05,-0.7884
302132,中航成飞,2025-10-14,sz.302132,90.0,90.88,86.49,86.73,20816118,1841769147.98,-4.2715
302132,中航成飞,2025-10-15,sz.302132,86.73,86.73,83.5,86.1,14874109,1262769242.41,-0.7264
302132,中航成飞,2025-10-16,sz.302132,91.01,94.0,89.03,89.71,30242331,2762461727.31,4.1928
302132,中航成飞,2025-10-17,sz.302132,87.99,89.0,85.9,86.0,19779264,1730249659.85,-4.1355
302132,中航成飞,2025-10-20,sz.302132,87.0,89.38,86.38,87.71,15644105,1375579594.07,1.9884
302132,中航成飞,2025-10-21,sz.302132,87.3,88.35,86.16,87.19,14270117,1241898431.43,-0.5929
302132,中航成飞,2025-10-22,sz.302132,86.8,86.8,84.5,84.57,12349685,1050465435.61,-3.0049
302132,中航成飞,2025-10-23,sz.302132,84.53,85.68,83.69,84.98,9671709,818910911.75,0.4848
302132,中航成飞,2025-10-24,sz.302132,85.34,87.65,85.32,86.01,13040232,1129413656.26,1.212
302132,中航成飞,2025-10-27,sz.302132,86.02,86.68,85.44,86.45,11236943,965931224.8,0.5116
302132,中航成飞,2025-10-28,sz.302132,86.31,91.88,85.6,89.99,29255515,2614639669.3,4.0949
302132,中航成飞,2025-10-29,sz.302132,90.13,90.52,87.77,88.68,21795130,1933460528.85,-1.4557
302132,中航成飞,2025-10-30,sz.302132,88.12,88.15,85.0,85.9,16968208,1462897495.84,-3.1349
302132,中航成飞,2025-10-31,sz.302132,86.08,86.39,84.59,84.75,12475177,1064941521.1,-1.3388
302132,中航成飞,2025-11-03,sz.302132,84.75,84.75,83.0,84.71,10004612,838826896.06,-0.0472
302132,中航成飞,2025-11-04,sz.302132,84.5,84.83,83.0,83.27,7807531,653421941.45,-1.6999
302132,中航成飞,2025-11-05,sz.302132,82.51,83.69,82.35,83.35,5643720,470279739.49,0.0961
302132,中航成飞,2025-11-06,sz.302132,83.45,84.52,83.02,84.28,7235263,608117583.34,1.1158
302132,中航成飞,2025-11-07,sz.302132,83.89,83.89,82.79,82.96,7945033,660120422.12,-1.5662
302132,中航成飞,2025-11-10,sz.302132,82.96,82.96,81.53,82.14,7349595,603521385.02,-0.9884
302132,中航成飞,2025-11-11,sz.302132,82.01,82.28,80.11,80.57,9178279,744204145.51,-1.9114
302132,中航成飞,2025-11-12,sz.302132,80.58,81.2,80.13,80.89,6245621,503683299.61,0.3972
302132,中航成飞,2025-11-13,sz.302132,80.89,81.13,80.2,81.06,5472437,441697328.33,0.2102
302132,中航成飞,2025-11-14,sz.302132,80.8,82.86,80.64,82.12,10001685,821512537.21,1.3077
302132,中航成飞,2025-11-17,sz.302132,84.39,85.89,83.48,83.55,18362095,1558937790.21,1.7414
302132,中航成飞,2025-11-18,sz.302132,82.5,82.5,80.71,81.1,9984992,811473328.19,-2.9324
302132,中航成飞,2025-11-19,sz.302132,81.13,84.17,81.11,82.52,12013216,992777479.18,1.7509
302132,中航成飞,2025-11-20,sz.302132,81.6,81.99,80.88,80.97,8130660,660281937.94,-1.8783
302132,中航成飞,2025-11-21,sz.302132,80.01,82.48,79.5,79.8,10581693,854400303.25,-1.445
302132,中航成飞,2025-11-24,sz.302132,79.8,83.56,79.8,83.2,15673869,1289819951.73,4.2607
302132,中航成飞,2025-11-25,sz.302132,81.9,82.26,81.0,81.78,11505348,939548574.44,-1.7067
302132,中航成飞,2025-11-26,sz.302132,81.11,81.55,80.0,80.06,11164263,895697977.24,-2.1032
302132,中航成飞,2025-11-27,sz.302132,80.07,80.6,79.8,80.03,5770987,462431629.69,-0.0375
302132,中航成飞,2025-11-28,sz.302132,80.6,80.6,80.0,80.22,5323241,426815469.12,0.2374
302132,中航成飞,2025-12-01,sz.302132,80.0,80.5,79.88,80.21,5943012,476629862.48,-0.0125
302132,中航成飞,2025-12-02,sz.302132,80.14,80.44,79.8,80.0,5287521,423479142.3,-0.2618
302132,中航成飞,2025-12-03,sz.302132,79.85,80.09,77.5,77.53,10536168,825482560.13,-3.0875
302132,中航成飞,2025-12-04,sz.302132,77.48,78.08,77.23,77.61,5904355,458993371.7,0.1032
302132,中航成飞,2025-12-05,sz.302132,77.61,78.4,76.7,78.29,6402217,495805555.04,0.8762
302132,中航成飞,2025-12-08,sz.302132,78.29,79.0,77.92,78.21,6978480,547367055.97,-0.1022
302132,中航成飞,2025-12-09,sz.302132,77.9,78.17,76.91,77.12,7431339,574505782.35,-1.3937
302132,中航成飞,2025-12-10,sz.302132,77.15,77.66,76.86,77.31,5234468,403956346.51,0.2464
302132,中航成飞,2025-12-11,sz.302132,77.2,77.36,76.28,76.41,5874948,451440509.57,-1.1641
302132,中航成飞,2025-12-12,sz.302132,76.5,76.6,75.5,75.99,5906322,448772521.07,-0.5497
302132,中航成飞,2025-12-15,sz.302132,75.8,75.99,74.51,74.58,8619877,646981083.35,-1.8555
302132,中航成飞,2025-12-16,sz.302132,74.3,74.32,72.2,73.33,8196016,598462995.46,-1.6761
302132,中航成飞,2025-12-17,sz.302132,76.81,81.4,76.81,77.81,23550416,1855547870.11,6.1094
302132,中航成飞,2025-12-18,sz.302132,76.01,77.83,75.57,76.2,12374769,946841672.16,-2.0691
302132,中航成飞,2025-12-19,sz.302132,76.7,77.6,76.08,76.69,7534601,577862664.81,0.643
302132,中航成飞,2025-12-22,sz.302132,76.7,76.99,75.9,76.25,6815547,521129092.67,-0.5737
302132,中航成飞,2025-12-23,sz.302132,76.23,76.37,74.71,75.19,7700882,580217113.96,-1.3902
302132,中航成飞,2025-12-24,sz.302132,75.08,77.09,74.79,76.36,8176487,621221369.76,1.5561
302132,中航成飞,2025-12-25,sz.302132,76.21,79.75,76.2,78.65,16835935,1319960434.13,2.999
302132,中航成飞,2025-12-26,sz.302132,78.5,78.9,77.12,77.96,11074740,862937863.98,-0.8773
302132,中航成飞,2025-12-29,sz.302132,78.44,82.28,77.42,79.93,17579260,1394833005.67,2.5269
302132,中航成飞,2025-12-30,sz.302132,80.0,81.0,78.58,78.94,14248676,1135727135.25,-1.2386
302132,中航成飞,2025-12-31,sz.302132,78.95,81.0,77.5,79.0,13193139,1043263993.01,0.076
300581,晨曦航空,2025-04-21,sz.300581,9.85,10.35,9.72,10.0,17705586,178743468.02,1.5228
300581,晨曦航空,2025-04-22,sz.300581,10.0,10.01,9.71,9.78,15165000,148869274.1,-2.2
300581,晨曦航空,2025-04-23,sz.300581,9.79,9.89,9.56,9.6,14914410,144046112.0,-1.8405
300581,晨曦航空,2025-04-24,sz.300581,9.6,9.62,9.34,9.42,10230688,96824567.84,-1.875
300581,晨曦航空,2025-04-25,sz.300581,9.4,9.46,9.26,9.31,8370910,78172168.88,-1.1677
300581,晨曦航空,2025-04-28,sz.300581,9.22,9.3,9.02,9.03,9588516,87349488.82,-3.0075
300581,晨曦航空,2025-04-29,sz.300581,9.15,9.26,9.05,9.16,9567716,87830556.6,1.4396
300581,晨曦航空,2025-04-30,sz.300581,9.26,9.58,9.18,9.45,12679394,119056556.02,3.1659
300581,晨曦航空,2025-05-06,sz.300581,9.46,9.73,9.43,9.72,12164376,117179524.26,2.8571
300581,晨曦航空,2025-05-07,sz.300581,10.2,11.66,10.1,11.66,87640348,994794766.82,19.9588
300581,晨曦航空,2025-05-08,sz.300581,11.97,13.99,11.62,13.99,140217085,1754863889.77,19.9828
300581,晨曦航空,2025-05-09,sz.300581,13.8,16.65,13.75,15.05,156049804,2290301676.14,7.5768
300581,晨曦航空,2025-05-12,sz.300581,15.03,18.06,14.2,18.06,151684767,2520306075.36,20.0
300581,晨曦航空,2025-05-13,sz.300581,18.07,18.85,16.32,16.47,148905831,2594018822.18,-8.804
300581,晨曦航空,2025-05-14,sz.300581,16.51,16.75,15.6,15.8,117874190,1890541403.83,-4.068
300581,晨曦航空,2025-05-15,sz.300581,15.34,17.28,15.26,17.0,148882221,2455459341.51,7.5949
300581,晨曦航空,2025-05-16,sz.300581,15.78,16.98,15.66,16.3,106514217,1749590560.53,-4.1176
300581,晨曦航空,2025-05-19,sz.300581,16.71,16.77,15.01,15.63,99196776,1554057000.5,-4.1104
300581,晨曦航空,2025-05-20,sz.300581,15.03,15.3,14.0,14.25,102831297,1488586695.59,-8.8292
300581,晨曦航空,2025-05-21,sz.300581,14.31,14.36,13.86,13.96,63548364,889497820.68,-2.0351
300581,晨曦航空,2025-05-22,sz.300581,13.96,14.62,13.76,13.77,85425692,1210056579.09,-1.361
300581,晨曦航空,2025-05-23,sz.300581,13.67,14.18,13.55,13.9,62890873,875691271.86,0.9441
300581,晨曦航空,2025-05-26,sz.300581,13.75,14.37,13.53,14.21,58264503,816265671.24,2.2302
300581,晨曦航空,2025-05-27,sz.300581,14.21,14.46,13.84,14.08,60168091,850225387.4,-0.9148
300581,晨曦航空,2025-05-28,sz.300581,13.87,14.0,13.35,13.4,56591612,768388376.07,-4.8295
300581,晨曦航空,2025-05-29,sz.300581,13.42,13.72,13.16,13.72,39232439,530609622.56,2.3881
300581,晨曦航空,2025-05-30,sz.300581,13.6,13.76,13.39,13.41,34844294,471469351.44,-2.2595
300581,晨曦航空,2025-06-03,sz.300581,13.77,14.29,13.62,13.8,64282241,892541593.48,2.9083
300581,晨曦航空,2025-06-04,sz.300581,13.77,14.0,13.48,13.54,42726174,582141501.93,-1.8841
300581,晨曦航空,2025-06-05,sz.300581,13.32,13.64,13.21,13.5,36685149,492866248.57,-0.2954
300581,晨曦航空,2025-06-06,sz.300581,13.81,14.85,13.81,13.88,88699227,1264610927.41,2.8148
300581,晨曦航空,2025-06-09,sz.300581,13.94,14.36,13.71,14.09,64775238,907689099.37,1.513
300581,晨曦航空,2025-06-10,sz.300581,13.8,13.85,13.11,13.36,55800086,747807888.24,-5.181
300581,晨曦航空,2025-06-11,sz.300581,13.37,13.4,13.14,13.34,26273922,349010672.02,-0.1497
300581,晨曦航空,2025-06-12,sz.300581,13.21,13.32,13.07,13.18,24928087,328179913.7,-1.1994
300581,晨曦航空,2025-06-13,sz.300581,13.63,15.82,13.63,15.82,123963034,1819446430.23,20.0303
300581,晨曦航空,2025-06-16,sz.300581,16.4,17.95,16.35,16.98,136659969,2313431741.67,7.3325
300581,晨曦航空,2025-06-17,sz.300581,16.99,18.77,16.35,17.66,130444994,2249645690.5,4.0047
300581,晨曦航空,2025-06-18,sz.300581,18.02,20.68,17.84,19.98,143274459,2740127183.48,13.137
300581,晨曦航空,2025-06-19,sz.300581,18.37,20.99,17.65,19.08,135304714,2552660052.63,-4.5045
300581,晨曦航空,2025-06-20,sz.300581,17.98,18.76,17.44,17.86,81677771,1468300783.16,-6.3941
300581,晨曦航空,2025-06-23,sz.300581,17.96,18.3,17.03,17.68,81918579,1445826006.81,-1.0078
300581,晨曦航空,2025-06-24,sz.300581,15.98,17.47,15.98,16.7,96510649,1612860677.35,-5.543
300581,晨曦航空,2025-06-25,sz.300581,16.72,18.24,16.35,17.37,108541848,1877287992.14,4.012
300581,晨曦航空,2025-06-26,sz.300581,17.37,18.33,17.02,17.29,94364492,1674199922.5,-0.4606
300581,晨曦航空,2025-06-27,sz.300581,16.84,17.99,16.8,17.06,68185083,1179574905.96,-1.3302
300581,晨曦航空,2025-06-30,sz.300581,17.33,20.47,17.16,20.47,74262779,1457278593.89,19.9883
300581,晨曦航空,2025-07-01,sz.300581,21.9,22.77,20.71,20.95,157996825,3433068953.44,2.3449
300581,晨曦航空,2025-07-02,sz.300581,20.21,20.93,19.43,19.53,87998563,1759152730.39,-6.778
300581,晨曦航空,2025-07-03,sz.300581,19.88,20.98,19.4,19.81,87818027,1765717903.42,1.4337
300581,晨曦航空,2025-07-04,sz.300581,19.84,21.38,19.7,21.19,105552718,2168324239.55,6.9662
300581,晨曦航空,2025-07-07,sz.300581,20.3,20.84,19.6,20.38,68995208,1404526952.91,-3.8226
300581,晨曦航空,2025-07-08,sz.300581,20.39,20.98,20.06,20.55,63081352,1290145704.94,0.8342
300581,晨曦航空,2025-07-09,sz.300581,20.85,22.32,20.17,20.97,96038638,2046057264.56,2.0438
300581,晨曦航空,2025-07-10,sz.300581,20.22,20.5,19.41,19.59,67342287,1332127425.55,-6.5808
300581,晨曦航空,2025-07-11,sz.300581,19.5,20.8,19.41,20.36,61858723,1236280551.86,3.9306
300581,晨曦航空,2025-07-14,sz.300581,19.51,19.74,19.01,19.09,60624754,1167987160.44,-6.2377
300581,晨曦航空,2025-07-15,sz.300581,19.0,19.28,18.36,18.65,43628184,813627295.39,-2.3049
300581,晨曦航空,2025-07-16,sz.300581,18.5,18.99,18.4,18.58,31538574,589904159.35,-0.3753
300581,晨曦航空,2025-07-17,sz.300581,18.46,21.5,18.46,20.58,95364236,1905430741.0,10.7643
300581,晨曦航空,2025-07-18,sz.300581,20.5,21.39,20.13,20.75,88765528,1834587866.26,0.826
300581,晨曦航空,2025-07-21,sz.300581,20.78,21.3,20.35,21.0,66411289,1386213018.35,1.2048
300581,晨曦航空,2025-07-22,sz.300581,20.79,22.37,20.52,21.29,97310104,2096368255.44,1.381
300581,晨曦航空,2025-07-23,sz.300581,20.31,21.05,20.19,20.35,58438213,1198427197.71,-4.4152
300581,晨曦航空,2025-07-24,sz.300581,20.3,21.59,20.17,21.2,64767160,1347565384.68,4.1769
300581,晨曦航空,2025-07-25,sz.300581,20.92,21.27,20.56,20.71,40321320,839607187.99,-2.3113
300581,晨曦航空,2025-07-28,sz.300581,20.56,21.7,20.49,21.55,73729066,1567426446.83,4.056
300581,晨曦航空,2025-07-29,sz.300581,21.2,23.5,21.08,22.86,98868391,2213297269.55,6.0789
300581,晨曦航空,2025-07-30,sz.300581,23.2,24.24,21.75,22.07,86930459,1975295021.78,-3.4558
300581,晨曦航空,2025-07-31,sz.300581,21.4,22.99,21.4,22.64,71542914,1599845222.12,2.5827
300581,晨曦航空,2025-08-01,sz.300581,22.28,22.65,21.0,21.33,57996995,1258717265.56,-5.7862
300581,晨曦航空,2025-08-04,sz.300581,21.0,23.0,21.0,22.08,68296913,1524329896.33,3.5162
300581,晨曦航空,2025-08-05,sz.300581,21.99,22.95,21.74,21.85,66954240,1494847136.93,-1.0417
300581,晨曦航空,2025-08-06,sz.300581,21.48,25.77,21.48,24.38,120514416,2881343676.03,11.5789
300581,晨曦航空,2025-08-07,sz.300581,23.88,24.52,23.07,23.26,87692253,2049682126.5,-4.5939
300581,晨曦航空,2025-08-08,sz.300581,23.2,23.88,22.89,23.01,62910370,1467920656.56,-1.0748
300581,晨曦航空,2025-08-11,sz.300581,23.19,23.88,23.0,23.4,58718159,1379062695.77,1.6949
300581,晨曦航空,2025-08-12,sz.300581,23.15,23.47,22.39,22.76,50739047,1154487971.53,-2.735
