event_id,stock_code,stock_name,market_code,relation_type,relation_strength,relation_layer,note,event_day_pct,event_day_ar,ret_close_t2,ret_close_t5,ret_close_t7,car_t2,car_t5,car_t7
A_20260225_600392,600392,盛和资源,sh.600392,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.45%, 换手率=10.36%",8.4478,7.8457490000000005,15.281593406593409,-2.815934065934067,,14.708531,0.584092000000002,
A_20260303_600392,600392,盛和资源,sh.600392,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=9.21%",-10.0093,-8.470334,-13.335405657444833,,,-12.034728,,
A_20260130_600395,600395,盘江股份,sh.600395,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=1.44%",10.0604,11.060209,12.474849094567396,12.87726358148895,13.279678068410462,14.232799,15.455265,14.075398
A_20250407_600396,600396,华电辽能,sh.600396,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.96%, 换手率=2.22%",-9.9631,-2.9175850000000008,-10.70110701107011,-5.904059040590415,-4.797047970479706,-6.434248000000001,-3.0592210000000013,-2.2404150000000005
A_20250425_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.85%, 换手率=4.15%",9.854,9.784336999999999,9.124087591240881,13.868613138686126,37.226277372262764,10.398365,13.988745,33.165473
A_20250428_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=4.08%",9.9668,10.108730999999999,-8.30564784053156,13.953488372093027,15.946843853820614,-6.9589050000000015,13.58521,15.044459
A_20250429_600396,600396,华电辽能,sh.600396,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.67%, 换手率=12.48%",-9.6677,-9.494703,-8.157099697885196,13.59516616314198,10.271903323262844,-7.929796,13.272405000000001,9.37504
A_20250506_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.14%, 换手率=8.34%",10.1449,9.13784,24.2753623188406,32.24637681159421,20.65217391304348,20.544115,26.442676,17.236366
A_20250508_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=15.97%",9.9359,9.380802000000001,11.858974358974361,6.730769230769229,4.487179487179471,10.840051,6.073053000000001,4.73057
A_20250509_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.62%, 换手率=19.61%",9.621,9.795926,6.413994169096204,-4.081632653061229,-1.1661807580174988,5.898561,-4.045348000000001,-1.2048180000000013
A_20250701_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.17%, 换手率=7.37%",10.1695,9.999713999999999,20.338983050847446,28.13559322033896,23.05084745762711,18.395035,24.400460000000002,20.506334999999996
A_20250707_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=13.56%",10.0,10.427623,12.857142857142856,14.000000000000012,7.428571428571429,12.443935,13.602913999999998,8.015109
A_20250714_600396,600396,华电辽能,sh.600396,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=5.24%",9.9174,9.846144,3.581267217630857,1.1019283746556585,-1.377410468319551,4.258339000000001,-0.09356599999999893,-3.3953429999999996
A_20250307_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=4.71%",10.058,10.366945,7.156673114119916,12.379110251450665,12.959381044487417,7.835794,10.968217000000001,11.527043
A_20250403_600397,600397,江钨装备,sh.600397,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=9.15%",-10.061,-9.471913,-27.134146341463406,-29.268292682926834,-23.17073170731707,-24.115898,-29.761852,-21.310201000000003
A_20250407_600397,600397,江钨装备,sh.600397,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=0.58%",-10.0,-2.954485,-18.644067796610177,-13.559322033898313,-17.627118644067796,-15.212648,-10.606121,-15.717715
A_20250408_600397,600397,江钨装备,sh.600397,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=0.88%",-9.9812,-11.689499999999999,-10.357815442561202,-5.0847457627118615,-9.792843691148768,-14.402108,-8.883802999999999,-14.187672
A_20250414_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=4.14%",9.9138,9.683818,4.74137931034484,8.836206896551735,6.25,4.572224,8.278336,5.844926999999998
A_20250516_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=7.00%",9.9415,10.405101,14.230019493177393,6.822612085769997,7.602339181286544,14.219531000000002,8.029173,9.866571
A_20250725_600397,600397,江钨装备,sh.600397,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.52%, 换手率=8.65%",7.5163,8.043492,0.4901960784313708,0.0,0.32679738562091387,0.8454310000000005,2.7187330000000007,1.8520590000000006
A_20250821_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=7.45%",10.0299,9.639515,10.479041916167663,19.011976047904188,29.64071856287427,5.917878999999999,14.054330000000002,21.471795
A_20250826_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=7.26%",10.0271,10.399227000000002,7.723577235772372,17.208672086720878,8.40108401084012,8.136451000000001,16.173615,11.343207000000001
A_20251014_600397,600397,江钨装备,sh.600397,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.65%, 换手率=9.28%",7.6503,8.84565,4.234972677595628,4.644808743169393,1.6393442622950838,3.9049309999999995,4.618830999999999,1.764369999999999
A_20260109_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=4.53%",9.9515,9.502575,11.650485436893199,14.320388349514568,15.16990291262137,11.085704,14.077394,15.505033000000001
A_20260211_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=6.55%",9.9746,10.196371000000001,30.938292476754015,65.42688081149619,81.74133558748944,29.566253,52.555026,62.39174
A_20260212_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=4.99%",9.9923,9.870117,30.976172175249793,65.48808608762491,48.73174481168334,28.364916,52.717247,43.73433500000001
A_20260213_600397,600397,江钨装备,sh.600397,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.25%, 换手率=17.62%",8.246,9.499765,30.95737246680641,50.244584206848344,29.769392033542985,27.869248,42.325252,30.977391000000008
A_20260224_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=5.88%",10.0065,8.995034,26.3395739186572,24.91930277598451,17.301484828921886,22.988773000000002,24.364453000000005,18.344459000000008
A_20260225_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=17.38%",9.9765,9.374449,26.349765258215974,8.978873239436624,,24.352331,12.482592,
A_20260227_600397,600397,江钨装备,sh.600397,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=9.92%",10.0153,10.358592,-1.124169647419515,,,1.375680000000001,,
A_20260303_600397,600397,江钨装备,sh.600397,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=12.71%",-10.0,-8.461034,-15.488372093023251,,,-14.481027999999998,,
A_20250312_600399,600399,抚顺特钢,sh.600399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=5.51%",9.9825,10.342376,11.908931698774094,6.654991243432584,8.231173380035028,10.140623000000001,5.280239000000002,9.148403000000002
A_20250407_600399,600399,抚顺特钢,sh.600399,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=3.60%",-9.9476,-2.9020849999999996,-6.980802792321117,-6.4572425828970275,-8.900523560209429,-2.302847999999999,-3.6915209999999994,-6.684114999999999
A_20250711_600399,600399,抚顺特钢,sh.600399,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=9.24%",10.0569,9.937631000000001,4.933586337760931,5.882352941176472,13.472485768500974,5.148014000000001,5.113271000000001,10.68046
A_20251215_600399,600399,抚顺特钢,sh.600399,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=8.18%",10.0,10.630664,5.576923076923079,6.153846153846132,5.576923076923079,5.969697,5.830552999999999,4.871433
A_20260112_600399,600399,抚顺特钢,sh.600399,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.78%, 换手率=12.25%",8.7827,8.131431000000001,8.47457627118644,2.927580893682591,-2.003081664098616,8.908840000000001,3.946836000000002,-0.6397549999999974
A_20260226_600399,600399,抚顺特钢,sh.600399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=9.97%",9.9415,10.131789999999999,13.888888888888884,5.9941520467836185,,13.710003999999998,8.547676,
A_20250407_600400,600400,红豆股份,sh.600400,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.87%, 换手率=1.39%",-9.8712,-2.825685,-9.442060085836923,-5.150214592274683,-5.579399141630892,-5.017248,-2.285721000000001,-3.0616149999999998
A_20250818_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=5.20%",9.9548,9.072932,17.194570135746613,12.669683257918575,6.7873303167420795,15.194402999999998,6.730481999999998,3.325510999999997
A_20250819_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.88%, 换手率=7.04%",9.8765,10.254817,5.349794238683114,1.2345679012345512,-1.6460905349794275,4.572785999999999,-3.1751230000000015,-6.246699000000002
A_20250902_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=6.00%",9.9174,10.652599,7.02479338842974,6.6115702479338845,9.090909090909104,10.989191000000002,9.064455000000002,8.885393
A_20250918_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.18%, 换手率=5.94%",10.1818,11.344484000000001,33.09090909090911,31.272727272727273,10.545454545454547,30.611123,28.444426,11.417752000000002
A_20250919_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.90%, 换手率=12.71%",9.901,9.816286999999999,14.851485148514865,7.26072607260726,-4.950495049504944,14.411210999999998,8.073302999999997,-5.636695000000003
A_20250922_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=4.83%",9.9099,9.450352,15.01501501501501,-8.708708708708713,-14.714714714714717,13.628199,-9.743019000000002,-18.324171
A_20250924_600400,600400,红豆股份,sh.600400,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=11.65%",10.0575,9.033275,-6.609195402298851,-18.39080459770115,-20.402298850574706,-6.337908000000002,-22.919095000000006,-22.933982999999998
A_20250926_600400,600400,红豆股份,sh.600400,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=7.94%",-9.9723,-9.026639000000001,-20.22160664819944,-23.26869806094183,-19.944598337950136,-22.736637,-25.622714000000002,-21.381763
A_20251014_600400,600400,红豆股份,sh.600400,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.22%, 换手率=10.64%",7.2202,8.41555,5.415162454873634,1.4440433212996373,-0.7220216606498187,5.015631,1.545431,-0.5691299999999999
A_20250310_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.11%, 换手率=1.69%",10.1083,10.494011,10.10830324909746,30.68592057761732,58.12274368231047,10.617425,26.9524,46.612888
A_20250313_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.16%, 换手率=1.22%",10.1639,10.562456,18.688524590163947,43.60655737704919,18.36065573770491,16.334974999999996,36.872638,19.449723
A_20250314_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=1.74%",10.119,7.690891,18.452380952380953,17.559523809523814,18.154761904761905,15.443717,18.009671,18.924461
A_20250318_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=4.26%",9.9448,9.671198,20.994475138121537,9.66850828729282,12.70718232044199,20.537663000000002,13.151942000000004,16.227281000000005
A_20250319_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=3.84%",10.0503,9.98929,-0.7537688442211032,7.035175879396971,2.261306532663321,2.5659539999999996,11.114576000000001,6.749531000000003
A_20250321_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.82%, 换手率=3.89%",-9.8174,-8.300511,-9.360730593607302,-7.077625570776247,-9.817351598173508,-7.385720999999998,-4.116933999999998,-6.379863999999998
A_20250325_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=2.45%",9.9723,10.037194000000001,13.01939058171746,9.418282548476453,5.263157894736836,13.112533000000003,11.043051000000002,7.982778000000003
A_20250407_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=0.73%",-10.0,-2.954485,-13.94736842105263,-3.9473684210526327,-7.105263157894736,-9.987148000000001,-0.4657210000000003,-4.117115
A_20250414_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=1.00%",9.9398,9.709818,6.325301204819267,5.722891566265065,3.0120481927710774,6.0584240000000005,5.191736,2.5582270000000005
A_20250515_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=0.74%",10.1156,11.028856000000001,13.583815028901736,29.47976878612719,21.965317919075144,15.020073,27.698873,23.273418999999997
A_20250521_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.13%, 换手率=1.97%",10.1266,9.659453,6.835443037974676,-1.2658227848101333,-6.075949367088618,7.715741999999999,1.176251999999999,-3.8343070000000026
A_20250606_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=1.59%",9.9196,10.01171,6.166219839142095,5.36193029490617,3.217158176943702,6.786431,6.074973999999999,3.8689
A_20250926_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=0.87%",10.0271,10.972761,10.027100271002709,21.95121951219512,47.696476964769666,8.987463,20.876586000000003,40.691937
A_20251010_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=2.11%",9.949,11.916263,26.27551020408163,68.36734693877551,103.82653061224491,28.015062,58.71925,76.70824300000001
A_20251014_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=3.85%",10.0,11.19535,33.33333333333333,77.55555555555556,114.88888888888891,29.643631,59.888531,79.94457
A_20251015_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=3.32%",10.101,8.620001,33.33333333333333,77.57575757575754,83.03030303030303,30.704188000000002,59.03775399999999,61.261368999999995
A_20251016_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=6.29%",10.0917,9.82828,33.211009174311926,77.43119266055045,70.27522935779815,31.552854,60.129219,53.882394
A_20251017_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.01%",10.0,12.255907,33.16666666666668,51.0,43.333333333333336,30.2449,42.813088,37.236385
A_20251020_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.93%",10.0,9.468667,33.18181818181818,40.6060606060606,29.24242424242425,28.333565999999998,31.798207,22.975831999999997
A_20251021_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=4.79%",10.0551,8.520325999999999,33.19559228650137,18.45730027548209,21.07438016528924,28.576364999999996,15.511810999999998,17.354087999999997
A_20251022_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.12%",10.0125,10.344572999999999,13.39173967459324,6.758448060075084,-1.0012515644555742,12.568188,4.986838999999999,0.29252599999999873
A_20251023_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=2.94%",10.0114,9.711466,5.574516496018211,0.0,-6.029579067121727,3.464641,-1.5108110000000008,-5.901673000000001
A_20251031_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=4.96%",-10.0114,-8.541236,-2.7303754266211455,-5.688282138794087,3.299203640500581,-0.13418899999999923,-3.7992079999999997,6.344859000000002
A_20251106_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=6.64%",-10.0442,-11.473691,-8.94039735099338,1.7660044150110465,23.068432671081673,-10.274575,1.2581140000000004,23.419479
A_20251111_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=5.71%",10.0606,10.974013000000001,11.757575757575767,24.363636363636367,0.727272727272732,11.532689000000001,26.361353,6.423638000000004
A_20251114_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=6.19%",9.9783,11.55067,11.279826464208242,-13.12364425162691,-11.062906724511945,14.828664,-6.280116,-4.676636
A_20251117_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=5.76%",9.9606,10.610695,-8.974358974358976,-22.189349112426036,-22.2879684418146,-7.200991999999999,-19.204047999999997,-20.735905
A_20251119_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=5.10%",-10.039,-10.478985999999999,-21.92982456140351,-23.19688109161794,-21.052631578947366,-21.108779999999996,-24.013899,-21.439939999999996
A_20251120_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=4.64%",-9.9675,-9.458729,-14.517876489707483,-13.10942578548213,-12.242686890574216,-12.003056,-11.70911,-12.061633
A_20251203_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=6.15%",10.0478,10.559095000000001,-2.392344497607646,-7.775119617224879,-11.244019138755979,-2.0975269999999995,-7.812199000000001,-11.371171
A_20251204_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.67%, 换手率=5.31%",-9.6739,-10.016377,-12.608695652173918,-18.47826086956521,-17.60869565217391,-14.939031,-20.231666999999998,-19.143302
A_20251216_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.76%, 换手率=2.80%",-9.7625,-8.565128,-8.70712401055409,-8.311345646437996,-6.33245382585752,-8.637932,-9.674367999999998,-7.998360999999999
A_20260107_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=4.82%",10.0699,10.362718000000001,13.286713286713269,7.272727272727275,-10.629370629370637,13.857918,8.899358,-8.319763
A_20260115_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=2.69%",-10.0391,-10.239412999999999,-13.037809647979138,-3.520208604954367,-4.041720990873532,-12.891904,-0.9754430000000021,-1.1508800000000021
A_20260120_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=3.20%",10.045,10.374022,10.944527736131949,5.0974512743628075,4.6476761619190565,11.916460999999998,7.012651999999997,5.721517999999998
A_20260122_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=4.91%",9.9554,9.941851999999999,9.361069836552737,3.714710252600306,-1.4858841010401247,9.766414999999999,3.7469089999999987,2.425864999999999
A_20260202_600403,600403,大有能源,sh.600403,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=3.78%",-10.0407,-7.908252999999999,-0.13568521031207537,-2.170963364993217,-3.256445047489831,1.0087020000000013,-1.4336779999999987,-2.4356399999999985
A_20260204_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=4.94%",10.0149,9.187112,5.829596412556048,6.5769805680119475,2.391629297458886,6.533566000000001,5.742770000000001,2.908152000000001
A_20260303_600403,600403,大有能源,sh.600403,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=6.68%",10.0559,11.594866,-1.2569832402234637,,,1.2747719999999996,,
A_20250407_600405,600405,动力源,sh.600405,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=2.68%",-10.0616,-3.0160850000000003,-11.293634496919914,0.0,-5.338809034907587,-6.866148000000001,3.4215789999999995,-2.3498150000000004
A_20250617_600405,600405,动力源,sh.600405,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=12.44%",10.0427,10.130895,8.760683760683774,14.31623931623931,12.820512820512842,9.719951,13.16835,10.775926
A_20250724_600405,600405,动力源,sh.600405,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.76%, 换手率=13.57%",8.7603,8.049864000000001,13.388429752066134,7.438016528925617,7.603305785123959,12.583607,8.695713,8.970396000000001
A_20250320_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.90%, 换手率=5.89%",9.8958,10.772974999999999,1.5625,2.083333333333326,-6.249999999999989,4.050659999999999,4.660092999999999,-2.5230520000000016
A_20250407_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.94%, 换手率=2.56%",-9.9448,-2.899285000000001,-9.392265193370175,-1.6574585635359185,-4.972375690607745,-4.935148000000001,1.4376789999999993,-2.3223150000000006
A_20250730_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.18%, 换手率=6.38%",10.177,10.19595,-0.8849557522123686,3.9823008849557695,0.8849557522123908,2.249602,5.687873000000001,2.904987
A_20251016_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.20%, 换手率=18.86%",10.2041,9.94068,33.46938775510204,30.204081632653047,19.999999999999996,31.766254000000004,28.633819000000003,18.674594
A_20251017_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=19.72%",10.0,12.255907,12.2222222222222,6.296296296296289,19.62962962962962,12.951400000000003,7.4821880000000025,19.107685000000004
A_20251020_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=28.07%",10.101,9.569667,-2.3569023569023684,-1.0101010101010166,19.528619528619508,-3.2628339999999993,-3.5219929999999997,15.568231999999997
A_20251023_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=20.83%",10.0,9.700066,1.379310344827589,10.344827586206895,17.931034482758612,-0.2591589999999999,9.770689,18.121727
A_20251024_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=22.92%",-10.0313,-11.210951,1.2539184952978122,-2.5078369905956133,17.868338557993724,0.41454599999999964,-1.2717130000000005,19.108933999999998
A_20251028_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.86%, 换手率=22.75%",9.8639,10.373771,8.843537414965997,27.89115646258502,41.49659863945578,10.029847999999998,29.068158999999994,38.042878
A_20251029_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=29.63%",9.9071,8.716453999999999,-3.7151702786377694,28.173374613003087,23.21981424148607,-1.6862590000000002,28.615498000000002,23.653469
A_20251030_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.86%, 换手率=27.73%",-9.8592,-9.060376999999999,-3.6619718309859106,17.183098591549296,20.281690140845065,-0.7093389999999982,18.952653000000005,21.875969
A_20251103_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=9.95%",9.9678,9.693374,33.11897106109325,37.2990353697749,66.2379421221865,30.301757000000002,32.278682,53.396904
A_20251104_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=27.37%",9.9415,10.687273,21.63742690058481,37.42690058479532,66.37426900584798,19.661992,33.569021000000006,52.552597000000006
A_20251105_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.11%, 换手率=10.83%",10.1064,9.92111,5.85106382978724,37.5,66.48936170212767,4.959081,33.016257,53.455294
A_20251110_600408,600408,安泰集团,sh.600408,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.29%, 换手率=33.19%",7.2864,6.938954000000001,29.899497487437188,73.11557788944722,40.95477386934674,28.057176,59.210207999999994,39.888721000000004
A_20251111_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=32.73%",10.0703,10.983713,33.255269320843105,45.90163934426232,18.7353629976581,29.967289,43.341553,23.832838000000002
A_20251112_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=31.41%",10.0,10.134509,33.19148936170211,19.361702127659576,-0.21276595744680327,30.573546,21.966054000000003,7.793059999999997
A_20251113_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=13.55%",10.058,8.849067,33.268858800773685,-1.934235976789156,-12.765957446808518,31.153032,2.7146160000000013,-6.054611000000001
A_20251114_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=21.12%",10.0176,11.58997,9.490333919156413,-17.574692442882245,-20.035149384885777,13.374263999999998,-11.190516000000002,-14.969036000000003
A_20251117_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=41.06%",10.0639,10.713995,-10.383386581469644,-27.95527156549521,-29.552715654952078,-8.607491999999999,-26.493648,-30.242105000000002
A_20251118_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.58%, 换手率=29.24%",-9.5791,-8.929701,-26.415094339622634,-33.9622641509434,-33.09143686502176,-28.438415999999997,-37.273000999999994,-36.371797
A_20251119_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=19.22%",-9.9518,-10.391786,-24.7191011235955,-29.21348314606742,-25.04012841091493,-24.564780000000003,-32.026399000000005,-26.389940000000003
A_20251120_600408,600408,安泰集团,sh.600408,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.63%, 换手率=23.75%",-9.6257,-9.116929,-19.60784313725491,-17.825311942958997,-17.647058823529417,-17.886156,-17.050310000000003,-18.169533
A_20251202_600408,600408,安泰集团,sh.600408,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=22.47%",9.9567,10.440716,12.554112554112562,4.112554112554112,-1.7316017316017285,13.672234,4.951121999999998,0.44164399999999837
